SampleID,CellType,n,freq,lev
OV_4,,9,0.038626609,Minorcelltype_annotation
OV_4,,3,0.012875536,Minorcelltype_annotation
OV_4,,15,0.064377682,Minorcelltype_annotation
OV_4,,2,0.008583691,Minorcelltype_annotation
OV_4,,1,0.004291845,Minorcelltype_annotation
OV_5,,23,0.252747253,Minorcelltype_annotation
OV_5,,16,0.175824176,Minorcelltype_annotation
OV_5,,3,0.032967033,Minorcelltype_annotation
OV_5,,0,0,Minorcelltype_annotation
OV_5,,0,0,Minorcelltype_annotation
OV_5,,0,0,Minorcelltype_annotation
OV_5,,0,0,Minorcelltype_annotation
OV_5,,7,0.076923077,Minorcelltype_annotation
OV_5,,4,0.043956044,Minorcelltype_annotation
OV_5,,28,0.307692308,Minorcelltype_annotation
OV_5,,0,0,Minorcelltype_annotation
OV_5,,0,0,Minorcelltype_annotation
OV_5,,10,0.10989011,Minorcelltype_annotation
OV_5,,0,0,Minorcelltype_annotation
OV_5,,0,0,Minorcelltype_annotation
OV_6,,28,0.030042918,Minorcelltype_annotation
OV_6,,0,0,Minorcelltype_annotation
OV_6,,162,0.173819742,Minorcelltype_annotation
OV_6,,13,0.013948498,Minorcelltype_annotation
OV_6,,28,0.030042918,Minorcelltype_annotation
OV_6,,8,0.008583691,Minorcelltype_annotation
OV_6,,53,0.056866953,Minorcelltype_annotation
OV_6,,66,0.070815451,Minorcelltype_annotation
OV_6,,173,0.185622318,Minorcelltype_annotation
OV_6,,184,0.197424893,Minorcelltype_annotation
OV_6,,112,0.120171674,Minorcelltype_annotation
OV_6,,53,0.056866953,Minorcelltype_annotation
OV_6,,41,0.043991416,Minorcelltype_annotation
OV_6,,8,0.008583691,Minorcelltype_annotation
OV_6,,3,0.003218884,Minorcelltype_annotation
OV_7,,35,0.034246575,Minorcelltype_annotation
OV_7,,5,0.004892368,Minorcelltype_annotation
OV_7,,17,0.016634051,Minorcelltype_annotation
OV_7,,1,0.000978474,Minorcelltype_annotation
OV_7,,28,0.02739726,Minorcelltype_annotation
OV_7,,47,0.045988258,Minorcelltype_annotation
OV_7,,46,0.045009785,Minorcelltype_annotation
OV_7,,205,0.200587084,Minorcelltype_annotation
OV_7,,74,0.072407045,Minorcelltype_annotation
OV_7,,174,0.170254403,Minorcelltype_annotation
OV_7,,54,0.052837573,Minorcelltype_annotation
OV_7,,15,0.014677104,Minorcelltype_annotation
OV_7,,289,0.282778865,Minorcelltype_annotation
OV_7,,31,0.030332681,Minorcelltype_annotation
OV_7,,1,0.000978474,Minorcelltype_annotation
OV_8,,16,0.120300752,Minorcelltype_annotation
OV_8,,3,0.022556391,Minorcelltype_annotation
OV_8,,15,0.112781955,Minorcelltype_annotation
OV_8,,3,0.022556391,Minorcelltype_annotation
OV_8,,2,0.015037594,Minorcelltype_annotation
OV_8,,9,0.067669173,Minorcelltype_annotation
OV_8,,10,0.07518797,Minorcelltype_annotation
OV_8,,15,0.112781955,Minorcelltype_annotation
OV_8,,10,0.07518797,Minorcelltype_annotation
OV_8,,24,0.180451128,Minorcelltype_annotation
OV_8,,3,0.022556391,Minorcelltype_annotation
OV_8,,2,0.015037594,Minorcelltype_annotation
OV_8,,20,0.15037594,Minorcelltype_annotation
OV_8,,1,0.007518797,Minorcelltype_annotation
OV_8,,0,0,Minorcelltype_annotation
OV_9,,103,0.112445415,Minorcelltype_annotation
OV_9,,29,0.031659389,Minorcelltype_annotation
OV_9,,110,0.120087336,Minorcelltype_annotation
OV_9,,7,0.007641921,Minorcelltype_annotation
OV_9,,7,0.007641921,Minorcelltype_annotation
OV_9,,54,0.058951965,Minorcelltype_annotation
OV_9,,24,0.026200873,Minorcelltype_annotation
OV_9,,88,0.096069869,Minorcelltype_annotation
OV_9,,37,0.040393013,Minorcelltype_annotation
OV_9,,204,0.222707424,Minorcelltype_annotation
OV_9,,32,0.034934498,Minorcelltype_annotation
OV_9,,57,0.062227074,Minorcelltype_annotation
OV_9,,152,0.165938865,Minorcelltype_annotation
OV_9,,11,0.012008734,Minorcelltype_annotation
OV_9,,1,0.001091703,Minorcelltype_annotation
BC_adv_1,,0,0,Minorcelltype_annotation
BC_adv_1,,0,0,Minorcelltype_annotation
BC_adv_1,,10,0.37037037,Minorcelltype_annotation
BC_adv_1,,1,0.037037037,Minorcelltype_annotation
BC_adv_1,,5,0.185185185,Minorcelltype_annotation
BC_adv_1,,0,0,Minorcelltype_annotation
BC_adv_1,,4,0.148148148,Minorcelltype_annotation
BC_adv_1,,7,0.259259259,Minorcelltype_annotation
BC_adv_1,,0,0,Minorcelltype_annotation
BC_adv_2,,8,0.156862745,Minorcelltype_annotation
BC_adv_2,,0,0,Minorcelltype_annotation
BC_adv_2,,5,0.098039216,Minorcelltype_annotation
BC_adv_2,,7,0.137254902,Minorcelltype_annotation
BC_adv_2,,3,0.058823529,Minorcelltype_annotation
BC_adv_2,,1,0.019607843,Minorcelltype_annotation
BC_adv_2,,18,0.352941176,Minorcelltype_annotation
BC_adv_2,,9,0.176470588,Minorcelltype_annotation
BC_adv_2,,0,0,Minorcelltype_annotation
BC_adv_3,,13,0.076470588,Minorcelltype_annotation
BC_adv_3,,67,0.394117647,Minorcelltype_annotation
BC_adv_3,,8,0.047058824,Minorcelltype_annotation
BC_adv_3,,11,0.064705882,Minorcelltype_annotation
BC_adv_3,,3,0.017647059,Minorcelltype_annotation
BC_adv_3,,2,0.011764706,Minorcelltype_annotation
BC_adv_3,,64,0.376470588,Minorcelltype_annotation
BC_adv_3,,2,0.011764706,Minorcelltype_annotation
BC_adv_3,,0,0,Minorcelltype_annotation
BC_adv_4,,0,0,Minorcelltype_annotation
BC_adv_4,,0,0,Minorcelltype_annotation
BC_adv_4,,0,0,Minorcelltype_annotation
BC_adv_4,,1,0.5,Minorcelltype_annotation
BC_adv_4,,0,0,Minorcelltype_annotation
BC_adv_4,,0,0,Minorcelltype_annotation
BC_adv_4,,1,0.5,Minorcelltype_annotation
BC_adv_4,,0,0,Minorcelltype_annotation
BC_adv_4,,0,0,Minorcelltype_annotation
BC_adv_5,,7,0.084337349,Minorcelltype_annotation
BC_adv_5,,0,0,Minorcelltype_annotation
BC_adv_5,,20,0.240963855,Minorcelltype_annotation
BC_adv_5,,3,0.036144578,Minorcelltype_annotation
BC_adv_5,,17,0.204819277,Minorcelltype_annotation
BC_adv_5,,0,0,Minorcelltype_annotation
BC_adv_5,,30,0.361445783,Minorcelltype_annotation
BC_adv_5,,4,0.048192771,Minorcelltype_annotation
BC_adv_5,,2,0.024096386,Minorcelltype_annotation
BC_adv_6,,10,0.102040816,Minorcelltype_annotation
BC_adv_6,,7,0.071428571,Minorcelltype_annotation
BC_adv_6,,18,0.183673469,Minorcelltype_annotation
BC_adv_6,,3,0.030612245,Minorcelltype_annotation
BC_adv_6,,11,0.112244898,Minorcelltype_annotation
BC_adv_6,,0,0,Minorcelltype_annotation
BC_adv_6,,39,0.397959184,Minorcelltype_annotation
BC_adv_6,,10,0.102040816,Minorcelltype_annotation
BC_adv_6,,0,0,Minorcelltype_annotation
BC_adv_7,,1,0.166666667,Minorcelltype_annotation
BC_adv_7,,1,0.166666667,Minorcelltype_annotation
BC_adv_7,,0,0,Minorcelltype_annotation
BC_adv_7,,0,0,Minorcelltype_annotation
BC_adv_7,,0,0,Minorcelltype_annotation
BC_adv_7,,0,0,Minorcelltype_annotation
BC_adv_7,,4,0.666666667,Minorcelltype_annotation
BC_adv_7,,0,0,Minorcelltype_annotation
BC_adv_7,,0,0,Minorcelltype_annotation
BC_adv_8,,3,0.111111111,Minorcelltype_annotation
BC_adv_8,,0,0,Minorcelltype_annotation
BC_adv_8,,10,0.37037037,Minorcelltype_annotation
BC_adv_8,,4,0.148148148,Minorcelltype_annotation
BC_adv_8,,5,0.185185185,Minorcelltype_annotation
BC_adv_8,,0,0,Minorcelltype_annotation
BC_adv_8,,3,0.111111111,Minorcelltype_annotation
BC_adv_8,,2,0.074074074,Minorcelltype_annotation
BC_adv_8,,0,0,Minorcelltype_annotation
BC_early_1,,32,0.152380952,Minorcelltype_annotation
BC_early_1,,19,0.09047619,Minorcelltype_annotation
BC_early_1,,37,0.176190476,Minorcelltype_annotation
BC_early_1,,6,0.028571429,Minorcelltype_annotation
BC_early_1,,3,0.014285714,Minorcelltype_annotation
BC_early_1,,0,0,Minorcelltype_annotation
BC_early_1,,88,0.419047619,Minorcelltype_annotation
BC_early_1,,23,0.10952381,Minorcelltype_annotation
BC_early_1,,2,0.00952381,Minorcelltype_annotation
BC_early_10,,8,0.085106383,Minorcelltype_annotation
BC_early_10,,9,0.095744681,Minorcelltype_annotation
BC_early_10,,27,0.287234043,Minorcelltype_annotation
BC_early_10,,16,0.170212766,Minorcelltype_annotation
BC_early_10,,3,0.031914894,Minorcelltype_annotation
BC_early_10,,0,0,Minorcelltype_annotation
BC_early_10,,26,0.276595745,Minorcelltype_annotation
BC_early_10,,5,0.053191489,Minorcelltype_annotation
BC_early_10,,0,0,Minorcelltype_annotation
BC_early_11,,0,0,Minorcelltype_annotation
BC_early_11,,1,0.083333333,Minorcelltype_annotation
BC_early_11,,2,0.166666667,Minorcelltype_annotation
BC_early_11,,0,0,Minorcelltype_annotation
BC_early_11,,1,0.083333333,Minorcelltype_annotation
BC_early_11,,0,0,Minorcelltype_annotation
BC_early_11,,8,0.666666667,Minorcelltype_annotation
BC_early_11,,0,0,Minorcelltype_annotation
BC_early_11,,0,0,Minorcelltype_annotation
BC_early_12,,9,0.310344828,Minorcelltype_annotation
BC_early_12,,1,0.034482759,Minorcelltype_annotation
BC_early_12,,9,0.310344828,Minorcelltype_annotation
BC_early_12,,0,0,Minorcelltype_annotation
BC_early_12,,0,0,Minorcelltype_annotation
BC_early_12,,0,0,Minorcelltype_annotation
BC_early_12,,10,0.344827586,Minorcelltype_annotation
BC_early_12,,0,0,Minorcelltype_annotation
BC_early_12,,0,0,Minorcelltype_annotation
BC_early_13,,16,0.13559322,Minorcelltype_annotation
BC_early_13,,2,0.016949153,Minorcelltype_annotation
BC_early_13,,44,0.372881356,Minorcelltype_annotation
BC_early_13,,11,0.093220339,Minorcelltype_annotation
BC_early_13,,0,0,Minorcelltype_annotation
BC_early_13,,1,0.008474576,Minorcelltype_annotation
BC_early_13,,29,0.245762712,Minorcelltype_annotation
BC_early_13,,14,0.118644068,Minorcelltype_annotation
BC_early_13,,1,0.008474576,Minorcelltype_annotation
BC_early_14,,39,0.209677419,Minorcelltype_annotation
BC_early_14,,14,0.075268817,Minorcelltype_annotation
BC_early_14,,53,0.284946237,Minorcelltype_annotation
BC_early_14,,5,0.02688172,Minorcelltype_annotation
BC_early_14,,0,0,Minorcelltype_annotation
BC_early_14,,2,0.010752688,Minorcelltype_annotation
BC_early_14,,59,0.317204301,Minorcelltype_annotation
BC_early_14,,12,0.064516129,Minorcelltype_annotation
BC_early_14,,2,0.010752688,Minorcelltype_annotation
BC_early_15,,7,0.291666667,Minorcelltype_annotation
BC_early_15,,3,0.125,Minorcelltype_annotation
BC_early_15,,4,0.166666667,Minorcelltype_annotation
BC_early_15,,2,0.083333333,Minorcelltype_annotation
BC_early_15,,0,0,Minorcelltype_annotation
BC_early_15,,0,0,Minorcelltype_annotation
BC_early_15,,8,0.333333333,Minorcelltype_annotation
BC_early_15,,0,0,Minorcelltype_annotation
BC_early_15,,0,0,Minorcelltype_annotation
BC_early_16,,1,0.2,Minorcelltype_annotation
BC_early_16,,0,0,Minorcelltype_annotation
BC_early_16,,2,0.4,Minorcelltype_annotation
BC_early_16,,0,0,Minorcelltype_annotation
BC_early_16,,1,0.2,Minorcelltype_annotation
BC_early_16,,0,0,Minorcelltype_annotation
BC_early_16,,1,0.2,Minorcelltype_annotation
BC_early_16,,0,0,Minorcelltype_annotation
BC_early_16,,0,0,Minorcelltype_annotation
BC_early_17,,14,0.191780822,Minorcelltype_annotation
BC_early_17,,8,0.109589041,Minorcelltype_annotation
BC_early_17,,11,0.150684932,Minorcelltype_annotation
BC_early_17,,4,0.054794521,Minorcelltype_annotation
BC_early_17,,0,0,Minorcelltype_annotation
BC_early_17,,1,0.01369863,Minorcelltype_annotation
BC_early_17,,26,0.356164384,Minorcelltype_annotation
BC_early_17,,9,0.123287671,Minorcelltype_annotation
BC_early_17,,0,0,Minorcelltype_annotation
BC_early_18,,2,0.055555556,Minorcelltype_annotation
BC_early_18,,12,0.333333333,Minorcelltype_annotation
BC_early_18,,8,0.222222222,Minorcelltype_annotation
BC_early_18,,1,0.027777778,Minorcelltype_annotation
BC_early_18,,0,0,Minorcelltype_annotation
BC_early_18,,0,0,Minorcelltype_annotation
BC_early_18,,11,0.305555556,Minorcelltype_annotation
BC_early_18,,2,0.055555556,Minorcelltype_annotation
BC_early_18,,0,0,Minorcelltype_annotation
BC_early_19,,2,0.181818182,Minorcelltype_annotation
BC_early_19,,1,0.090909091,Minorcelltype_annotation
BC_early_19,,2,0.181818182,Minorcelltype_annotation
BC_early_19,,1,0.090909091,Minorcelltype_annotation
BC_early_19,,0,0,Minorcelltype_annotation
BC_early_19,,0,0,Minorcelltype_annotation
BC_early_19,,4,0.363636364,Minorcelltype_annotation
BC_early_19,,1,0.090909091,Minorcelltype_annotation
BC_early_19,,0,0,Minorcelltype_annotation
BC_early_2,,6,0.157894737,Minorcelltype_annotation
BC_early_2,,0,0,Minorcelltype_annotation
BC_early_2,,16,0.421052632,Minorcelltype_annotation
BC_early_2,,0,0,Minorcelltype_annotation
BC_early_2,,0,0,Minorcelltype_annotation
BC_early_2,,0,0,Minorcelltype_annotation
BC_early_2,,11,0.289473684,Minorcelltype_annotation
BC_early_2,,5,0.131578947,Minorcelltype_annotation
BC_early_2,,0,0,Minorcelltype_annotation
BC_early_20,,15,0.211267606,Minorcelltype_annotation
BC_early_20,,5,0.070422535,Minorcelltype_annotation
BC_early_20,,18,0.253521127,Minorcelltype_annotation
BC_early_20,,4,0.056338028,Minorcelltype_annotation
BC_early_20,,0,0,Minorcelltype_annotation
BC_early_20,,1,0.014084507,Minorcelltype_annotation
BC_early_20,,22,0.309859155,Minorcelltype_annotation
BC_early_20,,6,0.084507042,Minorcelltype_annotation
BC_early_20,,0,0,Minorcelltype_annotation
BC_early_21,,10,0.208333333,Minorcelltype_annotation
BC_early_21,,7,0.145833333,Minorcelltype_annotation
BC_early_21,,13,0.270833333,Minorcelltype_annotation
BC_early_21,,5,0.104166667,Minorcelltype_annotation
BC_early_21,,2,0.041666667,Minorcelltype_annotation
BC_early_21,,0,0,Minorcelltype_annotation
BC_early_21,,8,0.166666667,Minorcelltype_annotation
BC_early_21,,3,0.0625,Minorcelltype_annotation
BC_early_21,,0,0,Minorcelltype_annotation
BC_early_22,,8,0.285714286,Minorcelltype_annotation
BC_early_22,,1,0.035714286,Minorcelltype_annotation
BC_early_22,,3,0.107142857,Minorcelltype_annotation
BC_early_22,,3,0.107142857,Minorcelltype_annotation
BC_early_22,,1,0.035714286,Minorcelltype_annotation
BC_early_22,,0,0,Minorcelltype_annotation
BC_early_22,,9,0.321428571,Minorcelltype_annotation
BC_early_22,,3,0.107142857,Minorcelltype_annotation
BC_early_22,,0,0,Minorcelltype_annotation
BC_early_23,,7,0.184210526,Minorcelltype_annotation
BC_early_23,,0,0,Minorcelltype_annotation
BC_early_23,,11,0.289473684,Minorcelltype_annotation
BC_early_23,,6,0.157894737,Minorcelltype_annotation
BC_early_23,,0,0,Minorcelltype_annotation
BC_early_23,,1,0.026315789,Minorcelltype_annotation
BC_early_23,,10,0.263157895,Minorcelltype_annotation
BC_early_23,,3,0.078947368,Minorcelltype_annotation
BC_early_23,,0,0,Minorcelltype_annotation
BC_early_24,,31,0.145539906,Minorcelltype_annotation
BC_early_24,,13,0.061032864,Minorcelltype_annotation
BC_early_24,,39,0.183098592,Minorcelltype_annotation
BC_early_24,,25,0.117370892,Minorcelltype_annotation
BC_early_24,,0,0,Minorcelltype_annotation
BC_early_24,,1,0.004694836,Minorcelltype_annotation
BC_early_24,,69,0.323943662,Minorcelltype_annotation
BC_early_24,,34,0.159624413,Minorcelltype_annotation
BC_early_24,,1,0.004694836,Minorcelltype_annotation
BC_early_25,,0,0,Minorcelltype_annotation
BC_early_25,,1,0.1,Minorcelltype_annotation
BC_early_25,,4,0.4,Minorcelltype_annotation
BC_early_25,,0,0,Minorcelltype_annotation
BC_early_25,,0,0,Minorcelltype_annotation
BC_early_25,,0,0,Minorcelltype_annotation
BC_early_25,,4,0.4,Minorcelltype_annotation
BC_early_25,,1,0.1,Minorcelltype_annotation
BC_early_25,,0,0,Minorcelltype_annotation
BC_early_26,,2,0.285714286,Minorcelltype_annotation
BC_early_26,,0,0,Minorcelltype_annotation
BC_early_26,,1,0.142857143,Minorcelltype_annotation
BC_early_26,,0,0,Minorcelltype_annotation
BC_early_26,,1,0.142857143,Minorcelltype_annotation
BC_early_26,,0,0,Minorcelltype_annotation
BC_early_26,,3,0.428571429,Minorcelltype_annotation
BC_early_26,,0,0,Minorcelltype_annotation
BC_early_26,,0,0,Minorcelltype_annotation
BC_early_27,,4,0.105263158,Minorcelltype_annotation
BC_early_27,,8,0.210526316,Minorcelltype_annotation
BC_early_27,,4,0.105263158,Minorcelltype_annotation
BC_early_27,,8,0.210526316,Minorcelltype_annotation
BC_early_27,,1,0.026315789,Minorcelltype_annotation
BC_early_27,,0,0,Minorcelltype_annotation
BC_early_27,,12,0.315789474,Minorcelltype_annotation
BC_early_27,,1,0.026315789,Minorcelltype_annotation
BC_early_27,,0,0,Minorcelltype_annotation
BC_early_28,,31,0.215277778,Minorcelltype_annotation
BC_early_28,,8,0.055555556,Minorcelltype_annotation
BC_early_28,,15,0.104166667,Minorcelltype_annotation
BC_early_28,,28,0.194444444,Minorcelltype_annotation
BC_early_28,,0,0,Minorcelltype_annotation
BC_early_28,,0,0,Minorcelltype_annotation
BC_early_28,,42,0.291666667,Minorcelltype_annotation
BC_early_28,,18,0.125,Minorcelltype_annotation
BC_early_28,,2,0.013888889,Minorcelltype_annotation
BC_early_29,,8,0.186046512,Minorcelltype_annotation
BC_early_29,,1,0.023255814,Minorcelltype_annotation
BC_early_29,,12,0.279069767,Minorcelltype_annotation
BC_early_29,,6,0.139534884,Minorcelltype_annotation
BC_early_29,,2,0.046511628,Minorcelltype_annotation
BC_early_29,,0,0,Minorcelltype_annotation
BC_early_29,,10,0.23255814,Minorcelltype_annotation
BC_early_29,,4,0.093023256,Minorcelltype_annotation
BC_early_29,,0,0,Minorcelltype_annotation
BC_early_3,,7,0.155555556,Minorcelltype_annotation
BC_early_3,,3,0.066666667,Minorcelltype_annotation
BC_early_3,,9,0.2,Minorcelltype_annotation
BC_early_3,,5,0.111111111,Minorcelltype_annotation
BC_early_3,,0,0,Minorcelltype_annotation
BC_early_3,,0,0,Minorcelltype_annotation
BC_early_3,,15,0.333333333,Minorcelltype_annotation
BC_early_3,,5,0.111111111,Minorcelltype_annotation
BC_early_3,,1,0.022222222,Minorcelltype_annotation
BC_early_30,,33,0.190751445,Minorcelltype_annotation
BC_early_30,,13,0.075144509,Minorcelltype_annotation
BC_early_30,,32,0.184971098,Minorcelltype_annotation
BC_early_30,,16,0.092485549,Minorcelltype_annotation
BC_early_30,,2,0.011560694,Minorcelltype_annotation
BC_early_30,,1,0.005780347,Minorcelltype_annotation
BC_early_30,,57,0.329479769,Minorcelltype_annotation
BC_early_30,,19,0.10982659,Minorcelltype_annotation
BC_early_30,,0,0,Minorcelltype_annotation
BC_early_31,,11,0.13253012,Minorcelltype_annotation
BC_early_31,,2,0.024096386,Minorcelltype_annotation
BC_early_31,,19,0.228915663,Minorcelltype_annotation
BC_early_31,,6,0.072289157,Minorcelltype_annotation
BC_early_31,,2,0.024096386,Minorcelltype_annotation
BC_early_31,,0,0,Minorcelltype_annotation
BC_early_31,,36,0.43373494,Minorcelltype_annotation
BC_early_31,,7,0.084337349,Minorcelltype_annotation
BC_early_31,,0,0,Minorcelltype_annotation
BC_early_4,,40,0.224719101,Minorcelltype_annotation
BC_early_4,,3,0.016853933,Minorcelltype_annotation
BC_early_4,,23,0.129213483,Minorcelltype_annotation
BC_early_4,,8,0.04494382,Minorcelltype_annotation
BC_early_4,,5,0.028089888,Minorcelltype_annotation
BC_early_4,,5,0.028089888,Minorcelltype_annotation
BC_early_4,,81,0.45505618,Minorcelltype_annotation
BC_early_4,,13,0.073033708,Minorcelltype_annotation
BC_early_4,,0,0,Minorcelltype_annotation
BC_early_5,,39,0.119266055,Minorcelltype_annotation
BC_early_5,,19,0.058103976,Minorcelltype_annotation
BC_early_5,,78,0.23853211,Minorcelltype_annotation
BC_early_5,,14,0.042813456,Minorcelltype_annotation
BC_early_5,,6,0.018348624,Minorcelltype_annotation
BC_early_5,,1,0.003058104,Minorcelltype_annotation
BC_early_5,,151,0.4617737,Minorcelltype_annotation
BC_early_5,,19,0.058103976,Minorcelltype_annotation
BC_early_5,,0,0,Minorcelltype_annotation
BC_early_6,,3,0.15,Minorcelltype_annotation
BC_early_6,,3,0.15,Minorcelltype_annotation
BC_early_6,,6,0.3,Minorcelltype_annotation
BC_early_6,,1,0.05,Minorcelltype_annotation
BC_early_6,,0,0,Minorcelltype_annotation
BC_early_6,,0,0,Minorcelltype_annotation
BC_early_6,,7,0.35,Minorcelltype_annotation
BC_early_6,,0,0,Minorcelltype_annotation
BC_early_6,,0,0,Minorcelltype_annotation
BC_early_7,,1,0.028571429,Minorcelltype_annotation
BC_early_7,,13,0.371428571,Minorcelltype_annotation
BC_early_7,,3,0.085714286,Minorcelltype_annotation
BC_early_7,,2,0.057142857,Minorcelltype_annotation
BC_early_7,,0,0,Minorcelltype_annotation
BC_early_7,,1,0.028571429,Minorcelltype_annotation
BC_early_7,,11,0.314285714,Minorcelltype_annotation
BC_early_7,,4,0.114285714,Minorcelltype_annotation
BC_early_7,,0,0,Minorcelltype_annotation
BC_early_8,,16,0.101265823,Minorcelltype_annotation
BC_early_8,,48,0.303797468,Minorcelltype_annotation
BC_early_8,,14,0.088607595,Minorcelltype_annotation
BC_early_8,,6,0.037974684,Minorcelltype_annotation
BC_early_8,,0,0,Minorcelltype_annotation
BC_early_8,,2,0.012658228,Minorcelltype_annotation
BC_early_8,,66,0.417721519,Minorcelltype_annotation
BC_early_8,,6,0.037974684,Minorcelltype_annotation
BC_early_8,,0,0,Minorcelltype_annotation
BC_early_9,,7,0.142857143,Minorcelltype_annotation
BC_early_9,,1,0.020408163,Minorcelltype_annotation
BC_early_9,,20,0.408163265,Minorcelltype_annotation
BC_early_9,,7,0.142857143,Minorcelltype_annotation
BC_early_9,,0,0,Minorcelltype_annotation
